date,code,name,market,open,high,low,close,change,change_rate,volume,trading_value,market_cap,listed_shares
20260428,005930,삼성전자,KOSPI,224000,226000,221500,222000,-2500,-1.11,18444490,4114489907013,1297873850976000,5846278608
20260428,035720,카카오,KOSPI,48500,49350,48350,48850,400,0.83,1274968,62254854225,21640598605750,443000995
20260429,005380,현대차,KOSPI,565000,565000,546000,556000,1000,0.18,971755,537906653000,113845317896000,204757766
20260429,005930,삼성전자,KOSPI,219500,228000,218500,226000,4000,1.8,20363756,4544913518216,1321258965408000,5846278608
20260429,035720,카카오,KOSPI,48850,49000,48000,48400,-450,-0.92,1123582,54344259350,21441248158000,443000995
20260430,005380,현대차,KOSPI,556000,560000,531000,531000,-25000,-4.5,1150241,621344074500,108726373746000,204757766
20260430,005930,삼성전자,KOSPI,229000,230000,220500,220500,-5500,-2.43,22161975,4984706020346,1289104433064000,5846278608
20260430,035720,카카오,KOSPI,48500,48550,47050,47300,-1100,-2.27,1484406,70503628400,20953947063500,443000995
20260504,005380,현대차,KOSPI,545000,547000,532000,539000,8000,1.51,854165,461102938500,110364435874000,204757766
20260504,005930,삼성전자,KOSPI,228000,232500,224000,232500,12000,5.44,32920816,7534835308220,1359259776360000,5846278608
20260504,035720,카카오,KOSPI,47700,47850,46900,47100,-200,-0.42,1520475,71746909775,20865346864500,443000995
20260506,005380,현대차,KOSPI,545000,564000,541000,550000,11000,2.04,1690524,933123138500,112616771300000,204757766
20260506,005930,삼성전자,KOSPI,254000,270000,251000,266000,33500,14.41,53097996,13873583841584,1555110109728000,5846278608
20260506,035720,카카오,KOSPI,47100,47900,46200,46300,-800,-1.7,2392733,111956015750,20510946068500,443000995
20260507,005380,현대차,KOSPI,579000,596000,558000,572000,22000,4.0,2082177,1195468523000,117121442152000,204757766
20260507,005930,삼성전자,KOSPI,272000,277000,260000,271500,5500,2.07,41404687,11101719159250,1587264642072000,5846278608
20260507,035720,카카오,KOSPI,47250,47500,45000,45250,-1050,-2.27,3342858,152733597750,20045795023750,443000995
20260508,005380,현대차,KOSPI,590000,647000,581000,613000,41000,7.17,5020568,3104780887000,125516510558000,204757766
20260508,005930,삼성전자,KOSPI,260000,270000,260000,268500,-3000,-1.1,25875880,6856898737478,1569725806248000,5846278608
20260508,035720,카카오,KOSPI,45950,47400,45600,46000,750,1.66,3381737,156939993950,20383121502000,443111337
20260511,005380,현대차,KOSPI,631000,654000,610000,646000,33000,5.38,2569392,1624698473000,132273516836000,204757766
20260511,005930,삼성전자,KOSPI,284500,288500,280000,285500,17000,6.33,36031094,10278092379571,1669112542584000,5846278608
20260511,035720,카카오,KOSPI,46350,46400,44600,44700,-1300,-2.83,2628330,118359672100,19807076763900,443111337
20260512,005380,현대차,KOSPI,673000,702500,606000,646000,0,0.0,4856178,3176572005000,132273516836000,204757766
20260512,005930,삼성전자,KOSPI,290000,291500,266000,279000,-6500,-2.28,41211149,11516481508515,1631111731632000,5846278608
20260512,035720,카카오,KOSPI,45000,45100,42650,43550,-1150,-2.57,2900712,126743536500,19297498726350,443111337
20260513,005380,현대차,KOSPI,642000,710000,642000,710000,64000,9.91,4051665,2785128978700,145378013860000,204757766
20260513,005930,삼성전자,KOSPI,264000,285500,262000,284000,5000,1.79,35540134,9797838529400,1660343124672000,5846278608
20260513,035720,카카오,KOSPI,43950,44500,42300,42950,-600,-1.38,2337765,100205957275,19031631924150,443111337
20260514,005380,현대차,KOSPI,724000,730000,692000,712000,2000,0.28,2399620,1701639434500,145787529392000,204757766
20260514,005930,삼성전자,KOSPI,282000,299500,282000,296000,12000,4.23,39314752,11532240252620,1730498467968000,5846278608
20260514,035720,카카오,KOSPI,43000,45950,43000,45950,3000,6.98,3640858,164091621675,20360965935150,443111337
20260515,005380,현대차,KOSPI,725000,774500,678000,700000,-12000,-1.69,4332789,3146296513000,143330436200000,204757766
20260515,005930,삼성전자,KOSPI,291000,296500,266000,270500,-25500,-8.61,38075487,10667342314779,1581418363464000,5846278608
20260515,035720,카카오,KOSPI,46400,46400,43300,44000,-1950,-4.24,2235112,100099359975,19496898828000,443111337
20260518,005380,현대차,KOSPI,688000,697000,638000,663000,-37000,-5.29,2218142,1467874097000,135754398858000,204757766
20260518,005930,삼성전자,KOSPI,269500,288500,262000,281000,10500,3.88,33555214,9319457366471,1642804288848000,5846278608
20260518,035720,카카오,KOSPI,43750,43750,41600,42450,-1550,-3.52,1876958,79441997950,18810076255650,443111337
20260519,005380,현대차,KOSPI,661000,661000,596000,604000,-59000,-8.9,2679164,1637072897312,123673690664000,204757766
20260519,005930,삼성전자,KOSPI,274000,281500,266000,275500,-5500,-1.96,30767569,8425000673138,1610649756504000,5846278608
20260519,035720,카카오,KOSPI,42350,43350,40950,41600,-850,-2.0,1545131,64643189425,18374329542400,441690614
20260520,005380,현대차,KOSPI,601000,605000,570000,592000,-12000,-1.99,1954219,1148750522000,121216597472000,204757766
20260520,005930,삼성전자,KOSPI,278000,282500,263500,276000,500,0.18,35662077,9744232201916,1613572895808000,5846278608
20260520,035720,카카오,KOSPI,41850,42400,39800,40150,-1450,-3.49,2019858,81554870950,17733878152100,441690614
20260521,005380,현대차,KOSPI,614000,672000,607000,666000,74000,12.5,1932919,1247220719000,136368672156000,204757766
20260521,005930,삼성전자,KOSPI,291000,299500,287000,299500,23500,8.51,36168689,10669803962580,1750960443096000,5846278608
20260521,035720,카카오,KOSPI,40550,42100,40500,41800,1650,4.11,1732522,72221934375,18462667665200,441690614
20260522,005380,현대차,KOSPI,666000,667000,642000,655000,-11000,-1.65,997831,652178803000,134116336730000,204757766
20260522,005930,삼성전자,KOSPI,300000,300500,292000,292500,-7000,-2.34,18395274,5415999876319,1710036492840000,5846278608
20260522,035720,카카오,KOSPI,42000,42600,41450,41850,50,0.12,1413790,59463471900,18484752195900,441690614
20260526,005380,현대차,KOSPI,679000,694000,667000,689000,34000,5.19,1364781,933866421000,141078100774000,204757766
20260526,005930,삼성전자,KOSPI,298000,302000,297500,299000,6500,2.22,23441371,7028907724698,1748037303792000,5846278608
20260526,035720,카카오,KOSPI,42300,42350,40950,41450,-400,-0.96,1507976,62438198900,18308075950300,441690614
20260527,005380,현대차,KOSPI,691000,693000,666000,681000,-8000,-1.16,1879670,1282495483500,139440038646000,204757766
20260527,005930,삼성전자,KOSPI,321500,323000,306000,307000,8000,2.68,33916688,10730431777324,1794807532656000,5846278608
20260527,035720,카카오,KOSPI,41000,41350,40150,40500,-950,-2.29,1652378,67010457400,17888469867000,441690614
20260528,005380,현대차,KOSPI,709000,714000,651000,677000,-4000,-0.59,2192520,1496513349000,138621007582000,204757766
20260528,005930,삼성전자,KOSPI,305000,306500,287500,299500,-7500,-2.44,30195334,9008512632780,1750960443096000,5846278608
20260528,035720,카카오,KOSPI,40300,41300,38500,40100,-400,-0.99,2571868,102228317450,17711793621400,441690614
20260529,005380,현대차,KOSPI,704000,739000,701000,723000,46000,6.79,3095790,2229985539046,148039864818000,204757766
20260529,005930,삼성전자,KOSPI,309500,319000,305500,317000,17500,5.84,37241537,11699639541368,1853270318736000,5846278608
20260529,035720,카카오,KOSPI,40450,44000,40450,41950,1850,4.61,7448112,314429332950,18528921257300,441690614
20260601,005380,현대차,KOSPI,736000,783000,727000,750000,27000,3.73,2720257,2055507696000,153568324500000,204757766
20260601,005930,삼성전자,KOSPI,319500,354500,319500,349000,32000,10.09,45052488,15359749127061,2040351234192000,5846278608
20260601,035720,카카오,KOSPI,43000,48500,41300,42700,750,1.79,11795777,523067341875,18860189217800,441690614
20260602,005380,현대차,KOSPI,770000,772000,697000,729000,-21000,-2.8,2316547,1670617722500,149268411414000,204757766
20260602,005930,삼성전자,KOSPI,360500,370000,342000,360500,11500,3.3,44720282,15945279373744,2107583438184000,5846278608
20260602,035720,카카오,KOSPI,43300,43300,41100,42550,-150,-0.35,3434966,144098245050,18793935625700,441690614
20260604,005380,현대차,KOSPI,708000,727000,692000,700000,-29000,-3.98,1062671,748061379000,143330436200000,204757766
20260604,005930,삼성전자,KOSPI,349000,366000,348000,351500,-9000,-2.5,34771037,12341958993806,2054966930712000,5846278608
20260604,035720,카카오,KOSPI,41850,42750,41350,42000,-550,-1.29,2029148,85359434350,18551005788000,441690614
20260605,005380,현대차,KOSPI,691000,715000,650000,700000,0,0.0,1525982,1034123475500,143330436200000,204757766
20260605,005930,삼성전자,KOSPI,333500,343000,325000,329000,-22500,-6.4,33725012,11191087320641,1923425662032000,5846278608
20260605,035720,카카오,KOSPI,41250,41500,39800,40250,-1750,-4.17,1968515,79174958150,17781023459500,441764558
20260608,005380,현대차,KOSPI,621000,664000,620000,639000,-61000,-8.71,1331906,853877601972,130840212474000,204757766
20260608,005930,삼성전자,KOSPI,293000,315500,292500,295500,-33500,-10.18,38929682,11802483835807,1727575328664000,5846278608
20260608,035720,카카오,KOSPI,37850,39800,37750,38600,-1650,-4.1,2625755,101622943275,17052111938800,441764558
20260609,005380,현대차,KOSPI,660000,667000,620000,639000,0,0.0,1610713,1027242508500,130840212474000,204757766
20260609,005930,삼성전자,KOSPI,310000,324000,300000,322000,26500,8.97,30124249,9419668803569,1882501711776000,5846278608
20260609,035720,카카오,KOSPI,38850,40100,38700,39500,900,2.33,2013579,79438255275,17449700041000,441764558
20260610,005380,현대차,KOSPI,637000,653000,583000,602000,-37000,-5.79,1682688,1024836258000,123264175132000,204757766
20260610,005930,삼성전자,KOSPI,311000,314500,295250,302500,-19500,-6.06,27050362,8222479219022,1768499278920000,5846278608
20260610,035720,카카오,KOSPI,38700,39100,37400,38150,-1350,-3.42,2127595,80936435300,16853317887700,441764558
20260611,005380,현대차,KOSPI,570000,598000,561000,597000,-5000,-0.83,1412678,825870090000,122240386302000,204757766
20260611,005930,삼성전자,KOSPI,290500,306500,287500,299000,-3500,-1.16,31420307,9359984196250,1748037303792000,5846278608
20260611,035720,카카오,KOSPI,37150,39700,36500,39300,1150,3.01,2013343,77195449825,17361347129400,441764558
20260612,005380,현대차,KOSPI,635000,644000,604000,607000,10000,1.68,1501032,937027433000,124287963962000,204757766
20260612,005930,삼성전자,KOSPI,326000,339000,320000,322500,23500,7.86,31006148,10243164332536,1885424851080000,5846278608
20260612,035720,카카오,KOSPI,41350,43000,40300,41500,2200,5.6,4079208,171244247750,18333229157000,441764558
20260615,005380,현대차,KOSPI,638000,659000,633000,647000,40000,6.59,1099804,710389925730,132478274602000,204757766
20260615,005930,삼성전자,KOSPI,342500,344500,334000,337000,14500,4.5,21500067,7267809113959,1970195890896000,5846278608
20260615,035720,카카오,KOSPI,41600,41700,40550,40750,-750,-1.81,1908601,78207955475,18001905738500,441764558
20260616,005380,현대차,KOSPI,648000,654000,627000,640000,-7000,-1.08,1286352,820827654000,131044970240000,204757766
20260616,005930,삼성전자,KOSPI,343000,345500,332500,343000,6000,1.78,17548685,5970562049352,2005273562544000,5846278608
20260616,035720,카카오,KOSPI,41100,41400,40450,40450,-300,-0.74,1427296,58067963875,17869376371100,441764558
20260617,005380,현대차,KOSPI,633000,633000,613000,618000,-22000,-3.44,891522,551744488000,126540299388000,204757766
20260617,005930,삼성전자,KOSPI,332000,348000,331500,346500,3500,1.02,18134051,6145208668000,2025735537672000,5846278608
20260617,035720,카카오,KOSPI,40500,41250,39600,40550,100,0.25,1138416,46252625000,17953319238700,442745234
20260618,005380,현대차,KOSPI,619000,620000,600000,601000,-17000,-2.75,928129,561152102500,123059417366000,204757766
20260618,005930,삼성전자,KOSPI,345000,363000,344500,362500,16000,4.62,32764450,11580404055091,2119275995400000,5846278608
20260618,035720,카카오,KOSPI,40200,40200,39250,39300,-1250,-3.08,1196377,47340679546,17399887696200,442745234
20260619,005380,현대차,KOSPI,606000,631000,590000,613000,12000,2.0,1831967,1110615084600,125516510558000,204757766
20260619,005930,삼성전자,KOSPI,372500,374500,346250,354000,-8500,-2.34,43284898,15606827170070,2069582627232000,5846278608
20260619,035720,카카오,KOSPI,39300,39700,37500,37750,-1550,-3.94,2414692,92059458175,16713632583500,442745234
20260622,005380,현대차,KOSPI,599000,600000,581000,581000,-32000,-5.22,962320,564932268500,118964262046000,204757766
20260622,005930,삼성전자,KOSPI,343000,363000,342000,353500,-500,-0.14,24330451,8592603997000,2066659487928000,5846278608
20260622,035720,카카오,KOSPI,38250,38500,36800,36800,-950,-2.52,1352403,50493097675,16293024611200,442745234
20260623,005380,현대차,KOSPI,582000,583000,508000,511000,-70000,-12.05,1868817,998002229000,104631218426000,204757766
20260623,005930,삼성전자,KOSPI,347500,353000,310000,310000,-43500,-12.31,41266630,13714975503784,1812346368480000,5846278608
20260623,035720,카카오,KOSPI,36550,37100,34250,34250,-2550,-6.93,1929040,68126269375,15164024264500,442745234
20260624,005380,현대차,KOSPI,513000,522000,493500,509000,-2000,-0.39,1238769,631565471000,104221702894000,204757766
20260624,005930,삼성전자,KOSPI,314000,341000,314000,340500,30500,9.84,47809959,15837943400424,1990657866024000,5846278608
20260624,035720,카카오,KOSPI,34100,34600,33500,34000,-250,-0.73,1655613,56379975975,15053337956000,442745234
20260625,005380,현대차,KOSPI,520000,524000,501000,503000,-6000,-1.18,1084499,550729190500,102993156298000,204757766
20260625,005930,삼성전자,KOSPI,359500,362500,352000,358500,18000,5.29,36157158,12953176257708,2095890880968000,5846278608
20260625,035720,카카오,KOSPI,34450,35800,34200,34250,250,0.74,1678291,58741538550,15164024264500,442745234
20260626,005380,현대차,KOSPI,496500,502000,460500,480500,-22500,-4.47,1567612,750109328500,98386106563000,204757766
20260626,005930,삼성전자,KOSPI,354000,356500,321500,339500,-19000,-5.3,39735951,13408352495497,1984811587416000,5846278608
20260626,035720,카카오,KOSPI,34550,34600,32250,33150,-1100,-3.21,1776988,58866267625,14677004507100,442745234
20260629,005380,현대차,KOSPI,480000,504000,463000,497000,16500,3.43,1190842,578213030750,101764609702000,204757766
20260629,005930,삼성전자,KOSPI,331000,335500,316000,323000,-16500,-4.86,35436521,11470650838416,1888347990384000,5846278608
20260629,035720,카카오,KOSPI,33050,36300,32600,35850,2700,8.14,1802862,62976907025,15872416638900,442745234
20260630,005380,현대차,KOSPI,505000,506000,485250,495000,-2000,-0.4,786003,390188412250,101355094170000,204757766
20260630,005930,삼성전자,KOSPI,323500,343000,321000,334000,11000,3.41,29237216,9724402126750,1952657055072000,5846278608
20260630,035720,카카오,KOSPI,35800,35900,34550,34550,-1300,-3.63,1238767,43182612475,15304472328700,442965914
20260701,005380,현대차,KOSPI,502000,514000,474500,487500,-7500,-1.52,848321,415435060000,99819410925000,204757766
20260701,005930,삼성전자,KOSPI,334500,339000,311500,314500,-19500,-5.84,24968382,8016067724007,1838654622216000,5846278608
20260701,035720,카카오,KOSPI,35350,36100,34400,34800,250,0.72,1541412,53846414200,15415213807200,442965914
20260702,005380,현대차,KOSPI,474000,501000,457000,482000,-5500,-1.13,1252976,605305303750,98693243212000,204757766
20260702,005930,삼성전자,KOSPI,290000,304000,281500,286000,-28500,-9.06,38905074,11362882136500,1672035681888000,5846278608
20260702,035720,카카오,KOSPI,34800,36350,33800,35250,450,1.29,2227923,78789251750,15614548468500,442965914
20260703,005380,현대차,KOSPI,477000,493500,458000,492000,10000,2.07,968532,461718226000,100740820872000,204757766
20260703,005930,삼성전자,KOSPI,288500,313000,283500,309500,23500,8.22,31520538,9454828621194,1809423229176000,5846278608
20260703,035720,카카오,KOSPI,35950,36250,33850,35500,250,0.71,1867705,65397358575,15725289947000,442965914
20260706,005380,현대차,KOSPI,492500,513000,485000,502000,10000,2.03,793947,396278993500,102788398532000,204757766
20260706,005930,삼성전자,KOSPI,320000,325000,303000,318000,8500,2.75,23872879,7520834251000,1859116597344000,5846278608
20260706,035720,카카오,KOSPI,35500,36300,34850,35600,100,0.28,1289188,45786491475,15769586538400,442965914
20260707,005380,현대차,KOSPI,494000,495500,460500,479500,-22500,-4.48,949321,448322534700,98181348797000,204757766
20260707,005930,삼성전자,KOSPI,307000,310000,286000,296000,-22000,-6.92,32421032,9581962248113,1730498467968000,5846278608
20260707,035720,카카오,KOSPI,35600,35950,34400,35400,-200,-0.56,1704255,59689917850,15680993355600,442965914
20260708,005380,현대차,KOSPI,469000,484500,453500,462500,-17000,-3.55,917535,429311944250,94700466775000,204757766
20260708,005930,삼성전자,KOSPI,285500,300000,273500,277500,-18500,-6.25,33525758,9556310278550,1622342313720000,5846278608
20260708,035720,카카오,KOSPI,35450,35950,33400,34650,-750,-2.12,2205415,75736950725,15349294075500,442981070
20260709,005380,현대차,KOSPI,460000,463500,433500,445500,-17000,-3.68,1131600,504686083000,91219584753000,204757766
20260709,005930,삼성전자,KOSPI,288500,291500,267500,278000,500,0.18,29703616,8319219373155,1625265453024000,5846278608
20260709,035720,카카오,KOSPI,34700,35100,33400,33650,-1000,-2.89,1897906,64512264225,14906313005500,442981070
20260710,005380,현대차,KOSPI,448000,468000,447500,457500,12000,2.69,654103,301566095700,93676677945000,204757766
20260710,005930,삼성전자,KOSPI,291000,298000,282000,285000,7000,2.52,20088811,5816051148000,1666189403280000,5846278608
20260710,035720,카카오,KOSPI,34150,36350,34150,35350,1700,5.05,2167200,77382612450,15659380824500,442981070
20260713,005380,현대차,KOSPI,456500,482000,440500,444000,-13500,-2.95,874265,399862821250,90912448104000,204757766
20260713,005930,삼성전자,KOSPI,285000,292500,253000,254500,-30500,-10.7,31882652,8455131369000,1487877905736000,5846278608
20260713,035720,카카오,KOSPI,35400,36100,34450,34750,-600,-1.7,1677515,58989810550,15393592182500,442981070
20260714,005380,현대차,KOSPI,433500,434000,403250,424500,-19500,-4.39,1300166,546921514049,86919671667000,204757766
20260714,005930,삼성전자,KOSPI,255000,270000,247000,263000,8500,3.34,40086496,10415841854750,1537571273904000,5846278608
20260714,035720,카카오,KOSPI,35050,35050,33700,33850,-900,-2.59,2147915,73406144700,14994909219500,442981070
20260715,005380,현대차,KOSPI,433000,439500,424000,434000,9500,2.24,941250,408310383500,88864870444000,204757766
20260715,005930,삼성전자,KOSPI,283500,284500,273000,279500,16500,6.27,24873414,6952196477350,1634034870936000,5846278608
20260715,035720,카카오,KOSPI,34600,35950,34550,34900,1050,3.1,1890167,66556696075,15460039343000,442981070
20260716,005380,현대차,KOSPI,423000,431000,412000,425000,-9000,-2.07,791287,332723835750,87022050550000,204757766
20260716,005930,삼성전자,KOSPI,264500,265500,252500,255000,-24500,-8.77,27001478,6939369046582,1490801045040000,5846278608
20260716,035720,카카오,KOSPI,34700,36450,34150,35900,1000,2.87,2680070,94992659450,15903020413000,442981070
20260720,005380,현대차,KOSPI,408000,410000,394500,399000,-26000,-6.12,904770,363118473500,81698348634000,204757766
20260720,005930,삼성전자,KOSPI,241000,257500,240000,244000,-11000,-4.31,26804038,6614607186368,1426491980352000,5846278608
20260720,035720,카카오,KOSPI,35600,36200,34350,35050,-850,-2.37,1867585,65665702975,15526486503500,442981070
20260721,005380,현대차,KOSPI,393000,404000,381000,399000,0,0.0,1118030,440474860116,81698348634000,204757766
20260721,005930,삼성전자,KOSPI,247000,263500,243000,259000,15000,6.15,20386896,5224768025862,1514186159472000,5846278608
20260721,035720,카카오,KOSPI,34900,35900,34250,35300,250,0.71,1324450,46703824850,15637231771000,442981070
20260722,005380,현대차,KOSPI,413500,433000,411500,418000,19000,4.76,877549,372819042000,85588746188000,204757766
20260722,005930,삼성전자,KOSPI,276000,276000,260000,260500,1500,0.58,22292003,6021000636074,1522955577384000,5846278608
20260722,035720,카카오,KOSPI,35750,36650,35400,35500,200,0.57,1749428,63114508350,15725827985000,442981070
20260723,005380,현대차,KOSPI,419500,433000,416500,432000,14000,3.35,717603,307161406500,88455354912000,204757766
20260723,005930,삼성전자,KOSPI,269000,273000,263000,270000,9500,3.65,16011816,4308084851750,1578495224160000,5846278608
20260723,035720,카카오,KOSPI,36100,37175,35550,37150,1650,4.65,2251715,82318351650,16456746750500,442981070
20260724,005380,현대차,KOSPI,418500,418500,390000,401000,-31000,-7.18,896066,358668878250,82107864166000,204757766
20260724,005930,삼성전자,KOSPI,266000,266500,247000,249500,-20500,-7.59,26175580,6628392525500,1458646512696000,5846278608
20260724,035720,카카오,KOSPI,36450,36800,35500,36200,-950,-2.56,1679130,60568927850,16035914734000,442981070
20260727,005380,현대차,KOSPI,410000,411000,393500,403000,2000,0.5,563634,226122179000,82517379698000,204757766
20260727,005930,삼성전자,KOSPI,257000,258500,246000,254000,4500,1.8,23296044,5855537328000,1484954766432000,5846278608
20260727,035720,카카오,KOSPI,36950,37500,35850,37050,850,2.35,1800149,66024439725,16412448643500,442981070
20260728,005380,현대차,KOSPI,386500,390500,359000,364000,-39000,-9.68,898415,331413813000,74531826824000,204757766
20260728,005930,삼성전자,KOSPI,238500,240000,218500,220000,-34000,-13.39,41639623,9401020869850,1286181293760000,5846278608
20260728,035720,카카오,KOSPI,36400,37100,35250,35650,-1400,-3.78,2003037,71655640500,15792275145500,442981070
20260729,005380,현대차,KOSPI,369500,382000,338500,353500,-10500,-2.88,1566493,564039948000,72381870281000,204757766
20260729,005930,삼성전자,KOSPI,226500,234000,189200,208500,-11500,-5.23,65555523,13726154839133,1218949089768000,5846278608
20260729,035720,카카오,KOSPI,36200,37900,34650,35300,-350,-0.98,4912823,177717842350,15637231771000,442981070
20260730,005380,현대차,KOSPI,346000,369000,343500,351000,-2500,-0.71,961582,339415528500,71869975866000,204757766
20260730,005930,삼성전자,KOSPI,214000,226000,202000,207000,-1500,-0.72,46694193,9915591555814,1210179671856000,5846278608
20260730,035720,카카오,KOSPI,35000,37050,34750,36150,850,2.41,2599309,93388272075,16013765680500,442981070
20260731,005380,현대차,KOSPI,370000,391500,366000,388000,37000,10.54,1085656,412877822000,79446013208000,204757766
20260731,005930,삼성전자,KOSPI,257000,267000,243000,262500,55500,26.81,58478873,14924241538350,1534648134600000,5846278608
20260731,035720,카카오,KOSPI,37050,37600,35750,37400,1250,3.46,3029760,111803940725,16567492018000,442981070
20260803,005380,현대차,KOSPI,383000,401500,376000,393000,5000,1.29,826843,323886553750,80469802038000,204757766
20260803,005930,삼성전자,KOSPI,248000,249500,238000,239500,-23000,-8.76,27825493,6736160892310,1400183726616000,5846278608
20260803,035720,카카오,KOSPI,36650,37500,35900,37200,-200,-0.53,1702786,62657697850,16478895804000,442981070
20260804,005380,현대차,KOSPI,395500,396500,376000,392500,-500,-0.13,680354,261999005500,80367423155000,204757766
20260804,005930,삼성전자,KOSPI,244500,244500,228000,240000,500,0.21,29433821,6922844531100,1403106865920000,5846278608
20260804,035720,카카오,KOSPI,37600,38000,36700,37900,700,1.88,2281800,85510427950,16788982553000,442981070
20260805,005380,현대차,KOSPI,401500,411000,400500,404500,12000,3.06,545657,221508528000,82824516347000,204757766
20260805,005930,삼성전자,KOSPI,254000,254500,244000,246000,6000,2.5,22577128,5610076087593,1438184537568000,5846278608
20260805,035720,카카오,KOSPI,38100,39350,38000,38150,250,0.66,2573345,99169539075,16899727820500,442981070
20260806,005380,현대차,KOSPI,401000,415000,390000,400000,-4500,-1.11,527513,210737373500,81903106400000,204757766
20260806,005930,삼성전자,KOSPI,241500,246000,228000,230500,-15500,-6.3,26101823,6091288502000,1347567219144000,5846278608
20260806,035720,카카오,KOSPI,38350,38400,36750,38300,150,0.39,2375197,89549230000,16966174981000,442981070
20260807,005380,현대차,KOSPI,401000,406000,387000,395500,-4500,-1.13,415672,163439855000,80981696453000,204757766
20260807,005930,삼성전자,KOSPI,235000,239500,229000,231000,500,0.22,20546010,4791580972001,1350490358448000,5846278608
20260807,035720,카카오,KOSPI,38300,40600,37800,39900,1600,4.18,3984335,157849884975,17674944693000,442981070
20260810,005380,현대차,KOSPI,396000,410500,392500,408000,12500,3.16,458584,185390113500,83541168528000,204757766
20260810,005930,삼성전자,KOSPI,236000,238500,228500,230000,-1000,-0.43,16327805,3783527758000,1344644079840000,5846278608
20260810,035720,카카오,KOSPI,39850,39850,38500,39550,-350,-0.88,1963362,76703599225,17519901318500,442981070
20260811,005380,현대차,KOSPI,406000,411000,400500,403000,-5000,-1.23,327064,132199738500,82517379698000,204757766
20260811,005930,삼성전자,KOSPI,229500,243000,227500,239500,9500,4.13,23310969,5537944545490,1400183726616000,5846278608
20260811,035720,카카오,KOSPI,39450,41000,39200,40700,1150,2.91,2642980,106918029750,18029329549000,442981070
20260812,005380,현대차,KOSPI,403000,413000,400500,409500,6500,1.61,411565,168260166750,83848305177000,204757766
20260812,005930,삼성전자,KOSPI,243500,260500,241000,255500,16000,6.68,27102479,6868918179750,1493724184344000,5846278608
20260812,035720,카카오,KOSPI,40700,41450,39500,39550,-1150,-2.83,2365015,94811697175,17519901318500,442981070
20260813,005380,현대차,KOSPI,419500,431500,415000,418500,9000,2.2,590756,248558620250,85691125071000,204757766
20260813,005930,삼성전자,KOSPI,267500,271000,262500,268000,12500,4.89,35530867,9517753428321,1566802666944000,5846278608
20260813,035720,카카오,KOSPI,39800,40400,39150,40100,550,1.39,2630545,104796286450,17763540907000,442981070
20260814,005380,현대차,KOSPI,424000,456000,421500,453000,34500,8.24,1203960,537907833750,92755267998000,204757766
20260814,005930,삼성전자,KOSPI,275000,275500,266000,274500,6500,2.43,21669476,5874450961500,1604803477896000,5846278608
20260814,035720,카카오,KOSPI,40100,41400,39500,40000,-100,-0.25,2102824,84441024450,17719242800000,442981070
20260818,005380,현대차,KOSPI,459500,459500,427000,435000,-18000,-3.97,864881,383667700750,89069628210000,204757766
20260818,005930,삼성전자,KOSPI,283000,288000,265000,268500,-6000,-2.19,24464621,6742432203720,1569725806248000,5846278608
20260818,035720,카카오,KOSPI,39650,39850,37650,38250,-1750,-4.38,2398728,92425247550,16944025927500,442981070
20260819,005380,현대차,KOSPI,416000,422500,406500,414000,-21000,-4.83,552901,228185152500,84769715124000,204757766
20260819,005930,삼성전자,KOSPI,251500,254500,246500,247500,-21000,-7.82,22788552,5682871706750,1446953955480000,5846278608
20260819,035720,카카오,KOSPI,37150,37750,36450,37400,-850,-2.22,1405409,52032790775,16567492018000,442981070
20260820,005380,현대차,KOSPI,417000,425000,408000,417500,3500,0.85,421243,176085186250,85486367305000,204757766
20260820,005930,삼성전자,KOSPI,257000,273000,252500,271000,23500,9.49,26095919,6961393123500,1584341502768000,5846278608
20260820,035720,카카오,KOSPI,37450,39400,37450,38700,1300,3.48,2130101,82672753675,17143367409000,442981070
20260821,005380,현대차,KOSPI,406500,420500,405000,415000,-2500,-0.6,373056,154434939250,84974472890000,204757766
20260821,005930,삼성전자,KOSPI,267000,285000,266000,281500,10500,3.87,27746471,7703213942500,1645727428152000,5846278608
20260821,035720,카카오,KOSPI,38150,38750,33600,35800,-2900,-7.49,10109356,353371624650,15858722306000,442981070
20260824,005380,현대차,KOSPI,416000,420000,408000,414000,-1000,-0.24,349740,144161693000,84769715124000,204757766
20260824,005930,삼성전자,KOSPI,271500,272000,255000,257000,-24500,-8.7,32451940,8456072427750,1502493602256000,5846278608
20260824,035720,카카오,KOSPI,35000,36500,34950,35800,0,0.0,3756429,134597133650,15858722306000,442981070
20260825,005380,현대차,KOSPI,422000,427250,406000,421000,7000,1.69,570222,237348090000,86203019486000,204757766
20260825,005930,삼성전자,KOSPI,249000,258000,245000,257000,0,0.0,21617407,5445381811750,1502493602256000,5846278608
20260825,035720,카카오,KOSPI,35750,36250,34200,36050,250,0.7,1763875,62549341925,15969467573500,442981070
20260826,005380,현대차,KOSPI,427000,434000,406500,408000,-13000,-3.09,949402,395889005000,83541168528000,204757766
20260826,005930,삼성전자,KOSPI,256500,266500,255500,261500,4500,1.75,19532523,5109878328250,1528801855992000,5846278608
20260826,035720,카카오,KOSPI,36100,36650,35650,36350,300,0.83,1483801,53859028825,16102361894500,442981070
